stake_amount,coin_age,stake_distribution_rate,block_generation_rate,stake_reward,node_latency,downtime_percent,Node Label
1352.4632392834487,21.981775521558387,0.12390460260363924,0.45358229779795683,7.373335268428945,104.82485754666044,53.503268625485866,1
1101.450215025248,33.053301734008116,0.0856621144641327,0.5482270895469158,1.9630929891677513,113.53905178009583,51.98194572508117,1
1922.7928514049718,51.928941048540466,0.02749986074089337,0.9130905624720221,18.96394142147998,17.246089661127144,2.482308905414945,0
4852.009887032475,158.56117552223094,0.011024037777046178,0.8118471882566751,17.58337998732527,38.55687413889099,4.102509952522095,0
616.5793451131473,21.835606997721047,0.1997835988265079,0.4986232539974038,8.169220570318435,180.54797920771534,37.90651970005411,1
1438.4599205707536,8.767193632044787,0.1637441245591084,0.5845857925446205,8.863801783885345,188.16181860460034,22.41232366356106,1
1851.4224009860075,103.15502079905383,0.021387177388675953,0.9286547483529219,18.694150476876185,39.040044613992,0.44260168350410023,0
2202.606080928166,137.96615855231167,0.041487304093958,0.8307447509546917,19.396543376981157,34.839448213575,3.0168783194095323,0
1576.410093464033,114.19475781484132,0.015088008547151543,0.7432792437487166,14.187122772432662,46.77763324296209,4.707949623540496,0
1692.743651496845,61.61843964153395,0.030212081002018193,0.8483932613267944,13.197023116193975,12.654888463788767,2.1191877204622775,0
1366.9776413649233,27.42487647845616,0.1855439387830293,0.46655310083935536,7.858337369893245,193.22515760755985,45.11712129121525,1
1250.1706306827205,137.45563746699835,0.025286799026075984,0.7536515863562645,15.800728435652251,42.80454904788678,4.823684937905326,0
1004.3494586227038,5.5139679950531315,0.13602921768565396,0.5841077268325324,7.058996203578619,72.33686341662707,50.95268434987533,1
4403.363337253961,74.47265595744994,0.011751575491190786,0.7979265099664072,19.331495774582635,22.944940984801118,0.06159074011408139,0
2457.170140381657,104.03077056640592,0.04022965031025601,0.8344902764307046,10.335719306941186,29.27127968410151,2.5523342779169216,0
825.8156300261023,27.911808614432008,0.21970459223473907,0.47625290278133503,8.697659841169067,122.69445583907032,57.09502299755561,1
716.4095233350578,31.610935517818575,0.1530006355143325,0.373085178759636,3.090759691732523,78.11806773165071,49.44389286189998,1
719.6881704904977,19.22794580258744,0.1479905325411799,0.2013397421415011,0.8720383341440483,85.36563284354952,41.962783472441075,1
2078.6401128612843,113.8738800565869,0.019159614876375675,0.813784021458718,14.9491117828228,22.837706161269722,1.5437619052516154,0
4478.6212127807485,187.33159711211997,0.02869763565705956,0.8034313672164564,13.513190348986637,43.463008896138355,0.6704857320733343,0
1732.2549304324511,195.32847673563393,0.03378525972515683,0.7353305727915973,17.878468683357063,25.080238057268648,2.997186373294398,0
4814.145783227501,127.70137404362225,0.012955728842052566,0.7094952433049683,10.984139689680779,13.549455003710404,0.46303476965452284,0
1422.9459789775506,27.976232950029903,0.06681065897200689,0.32024720465217454,7.210394346948408,182.19944468100226,48.218939960571255,1
632.7984080652874,3.0543846284359537,0.17927824933931352,0.5167052916738634,8.776178292603548,94.03967243413786,23.366085055157342,1
1090.4276723647288,115.28370502913536,0.01658697617057373,0.9620708160139066,18.97177131817572,42.34887699590236,2.7858863217024723,0
1518.1958325435794,148.65146925393339,0.01742120292031284,0.8357979417149449,13.985463912889607,22.549986365352957,0.07340168900870858,0
759.60867266827,31.11073695165742,0.18683181464994106,0.01107700494574597,1.2571565749818054,129.91362721685627,38.53473141957201,1
599.5169357601956,37.905435626283854,0.17329479553311378,0.25076943749974717,6.387843557322441,79.03700260436352,51.394490375814335,1
3136.3415718355504,89.37527286702995,0.014866963705011279,0.7017514077733242,19.49392864326972,45.29693405388937,0.29315459120051846,0
1275.905343160715,26.81938255644337,0.18637932416683953,0.4428499484726656,4.260797295471651,131.8849097935647,33.21318816415146,1
2227.8953450343206,99.26713521756376,0.03420954707310337,0.7498298958382915,19.73382715952634,14.125154305132185,0.25861167497976234,0
4325.657162229705,83.36964394494761,0.04489723772052026,0.784551196131758,11.768451198878262,27.8356538164026,1.957052711022667,0
4116.793669711059,198.14818818225308,0.015086159253552566,0.8242464256155164,13.669312364692292,37.17124170033098,2.9646499818239564,0
1797.902306700216,108.84738996455123,0.024711011676738774,0.7739914096517033,18.295061215056748,45.29308526470787,1.1470683854791557,0
817.0974532055602,12.677696752161019,0.13883312472888595,0.27346941728352236,8.276338934298611,135.2100572185806,48.019570900493264,1
3968.6048127776066,149.11262671165977,0.012808292995933184,0.8593839698916755,15.281109228767985,30.853031642955976,3.780841005330494,0
4411.686203854231,114.84322485107263,0.01676238953400773,0.8821058128064005,14.557230732414196,15.584842705779884,0.7952060603699523,0
4562.300217172864,65.06322081127253,0.027279337244171392,0.9077707964981464,19.67933566758081,26.513671681161092,2.280425615977149,0
4962.280362401526,92.08851917595729,0.036995289641331794,0.8335594652158567,11.259812787305936,16.472099002833687,0.07056703216583915,0
4891.793730594692,96.96069696917431,0.0271477480987493,0.920570542107022,15.305154842090746,16.945860253839555,4.221903398380829,0
1401.3589916921014,79.21139225782626,0.028422245072469973,0.8852260681012338,10.211526553464022,26.3404554697361,2.2962139815051925,0
2678.591703160475,87.83332995654355,0.04618615571790462,0.8696835376090066,11.501223189623857,17.76515525592705,3.240859648623265,0
1377.9191439056845,28.04044016005878,0.2274262587177689,0.31104559419403116,4.5608300722744355,110.58234198509565,56.2349111088739,1
2796.5062544478938,95.82577939760603,0.012625631510622615,0.8124478006359358,13.195908869224926,10.053164829714607,4.663555570307486,0
3922.8367166799944,189.49844221734662,0.044372448818877926,0.8828946092703048,15.708941570898476,34.91495835702345,1.8408954778354492,0
1745.1481758659613,171.03053354471902,0.028773637766837265,0.9408086028746514,13.98011852943364,24.425876305216594,4.901567087283071,0
1041.8308094151032,24.261903686478963,0.07571463965263656,0.07658054750279512,5.470205323661483,170.74564229045683,24.726510942023673,1
1439.1040717484905,19.825859326347786,0.11437852965387058,0.44197850487877177,3.7832132704704726,85.9999557391105,21.703470628011843,1
2610.092812459925,192.68801349315703,0.04886031042786106,0.7515695306236204,15.782610791246844,30.765550751073608,3.2369310336317274,0
669.0775596197888,33.600442725955666,0.07461513655823966,0.28137848855090836,5.319239809868501,170.0710821841389,31.84390314739942,1
4124.842692800679,107.57409259807474,0.012807703282074145,0.7026885934066076,11.893727465424131,19.01822882271093,3.4282446020484096,0
2527.1107336074015,87.60058128808835,0.029062158546216764,0.8606316006043426,13.564439803774688,24.57574100936395,4.062509848818757,0
1266.6022158839414,27.365394467323835,0.22151448851101704,0.0976731892231079,6.173238460323957,90.59622999199925,43.84621936654671,1
4454.4884335952565,120.96380091447945,0.045073973825751214,0.7466941248901803,12.22508395334567,38.31683463115847,2.7098437175045613,0
1486.9099478758558,11.860488505157349,0.10271351844588722,0.24462924775219097,6.230134205296887,198.75115747090962,41.66393848388391,1
890.3364128782453,13.463333398433846,0.11247097781503992,0.29404208983464447,0.6365320690428165,72.04741839223458,52.49066678618038,1
2107.1708026787146,110.78184088671193,0.02924399958013226,0.9059807358401605,19.992719045851114,40.039869418122194,1.4946248804862088,0
2856.830856877601,74.4619877898671,0.01607317099733504,0.728537020525648,18.921771977794677,16.346119091513643,4.3222282773785246,0
4792.307214691995,196.7198740893768,0.03321323823253844,0.7632323188957743,19.40439463689482,15.684718581882029,2.8850949469710905,0
3102.6339076063946,196.87756805448208,0.03785921467005445,0.7439037213418963,10.644566953064396,29.90058623474721,3.4013977576344363,0
1466.3250767206082,21.825562810581115,0.20090585383073856,0.2619476306478769,3.658095599290871,196.45848950335184,45.71540919243057,1
4765.090105000529,78.93635290299365,0.04652357884333445,0.8343339825116921,10.328392694807341,34.527871224306885,0.5635390388198958,0
1453.323104501903,181.20416760870086,0.026528196682316756,0.7554619397816582,18.715817487386754,31.531259298238687,1.5962600225921264,0
3964.0697955285905,119.85404662932733,0.021914019613572103,0.874917359856328,18.324069715293156,39.99239621475812,1.9880552864966605,0
1406.4814967643624,94.23764975171707,0.03182640824822139,0.9615604738108336,13.344557797422192,18.733506840844,3.558323313714204,0
2023.283625545211,144.2706368150863,0.04430163823567965,0.9790219630413899,17.913460302800907,22.102620338246915,3.5203285648823552,0
1634.1852082832393,177.14012528654402,0.03334077324139128,0.9161584817967124,11.862058389392127,20.433333928998664,4.8228453184290325,0
773.2379944002823,33.707294671971866,0.17954657239572813,0.5822119646222077,2.442684427711116,159.6219604406335,37.917995556938834,1
4481.598668858667,63.95681316279075,0.04172749313429932,0.8788947296056744,17.5887129651419,17.64107245188239,2.4618119876523807,0
4595.871123291809,52.88988195565339,0.03408629953622614,0.9736617747226675,14.867702764428687,21.066906793333743,1.5610355280880022,0
3780.218158323556,182.85016254135982,0.011024630929172004,0.9876227430397562,15.502012729468037,30.97343905252286,1.8189525671533024,0
3993.177003043751,156.74202585924837,0.01954441448963159,0.9409429960425164,12.979147453089032,15.319527023565275,4.847262502424784,0
1145.038889785824,35.94399305909699,0.1584025316342525,0.20733738433052173,3.033566208820511,67.86678097481254,10.071756268199419,1
4381.069763881336,132.1810974242537,0.01078525675441274,0.7394431148046777,10.135562588152428,17.948915363190387,0.029747496897501446,0
3687.046401015205,117.71523579024273,0.03667435498147272,0.8507596094728337,12.53783562086706,33.926416183807255,1.0681256218312385,0
719.947677946738,22.673064164457884,0.09813495002573719,0.3760051157928639,8.83942998883354,81.51631662381789,37.797010720083065,1
4086.1239945686602,134.33239815101877,0.03187918420159464,0.7550360724454823,11.82699507177848,46.9284714715186,3.094938547415211,0
2538.4792958509897,108.82180204821069,0.016881899196246677,0.7777936557765844,19.468537086622547,39.97927201775303,1.0437734603608972,0
2908.176825767237,154.653130186428,0.0298257082631821,0.713492574664821,11.53447033437576,31.655830893092073,4.698191483933699,0
1383.5879731953075,17.710310297724284,0.07752871461470104,0.2765835179616831,5.858456519650003,94.88923861522446,48.61135614494742,1
3692.1834995910576,108.09818638446669,0.011697303105451501,0.9296775783315436,11.654921763381084,35.41241366800419,4.162711176730376,0
1845.949447784369,169.91186516127777,0.04434672724324779,0.8515456896682727,11.354507707979357,39.17369342515666,4.094872414505543,0
2484.7804882874807,144.3270593632826,0.04654135584586371,0.8144445274633946,11.45025158388058,42.14988468723215,2.822457905729326,0
4844.601853200471,115.10469213917467,0.011854802742765203,0.8333675308892313,17.875651015000237,36.31483615732405,0.9115575354076477,0
4208.08796565267,50.16442900196624,0.042416689675692926,0.8541983503057851,16.77421551580485,39.03837664005849,0.6109547038536661,0
2807.547741774946,175.7155949537156,0.011524935928997518,0.9604409191405665,13.08345805597917,29.519158328212733,0.7574893128715249,0
1860.423710751525,119.26368624742295,0.012685350256597344,0.9448900604584999,17.38886713997673,15.619370510670665,2.5491463925624744,0
4639.417114224954,149.76671989349916,0.02246804606397618,0.9642653410870021,10.826568848294475,39.16057727007106,2.2906657820935017,0
3941.901934962306,186.48451320070646,0.020691060126742468,0.846354645245286,10.171266046179657,46.02911045652757,2.9338056221842965,0
4015.153535104514,70.9376218816134,0.04623141331112404,0.8941992165853476,14.46259398599147,17.926649162550653,0.9835433595089227,0
2996.7746445382145,149.11398646465824,0.015696955352315106,0.7894393525868246,12.743447069771376,26.81448845108052,2.469056856637965,0
4869.8283122713765,76.78276935617771,0.029620261751547146,0.8329033937423995,16.97967565725081,38.089259219851996,2.8634028675002843,0
1258.0628315164147,134.3084026576415,0.010767314329896381,0.9287761783490369,11.817728500215814,40.583432046070584,3.910638132375621,0
884.7350117370869,14.05222225118057,0.1448324024802402,0.2734661849469839,8.960086573655536,76.9815725689074,44.92152965459788,1
3116.1900241340136,170.78227169501167,0.042424027316029046,0.8819144993727323,19.334569446761616,44.03562352158965,4.634864415833449,0
4710.844227809723,54.12518737674428,0.02765599263609978,0.9181275221999594,19.158438614758666,31.995133925112956,0.7496967583709074,0
3347.185041137409,122.69522027900065,0.03832290108443877,0.8066495189181966,11.888611359564164,34.99151544805085,0.6660858454429175,0
1568.6622768711072,170.24352725302475,0.023376002860669078,0.8478196545118715,13.881767862108262,36.40536701547662,3.54366597658103,0
927.1768299797341,4.4873811771164345,0.2384508588529513,0.25618372589467775,7.171623378928007,174.77153140973866,13.31342414643419,1
2592.8905646786025,131.1618389665005,0.04982165369870142,0.8549788436798175,10.92468415541515,10.09771760721216,1.5423375873670486,0
901.6126614050604,9.716555244141968,0.23625595816492712,0.557305790184574,8.983674907387151,95.44668559171873,51.73331766678169,1
4311.921812531145,68.97361227046862,0.0402769291651116,0.7961792837504368,15.054330829652194,13.374139253752059,0.9604109309053765,0
2415.311559259114,108.89018517030954,0.04357775578103046,0.986653278103544,13.51072776767803,39.6559798251586,4.023726206281969,0
3119.5711083765086,51.080811581732696,0.0228884235240588,0.9000622469160681,15.382700954588728,26.96610543641373,1.4476771713719139,0
1347.763802457136,7.980685894366732,0.09990817227404661,0.5792148367652032,6.1276631705936495,139.14340006537145,26.786815534775947,1
1334.1965804138208,7.031949434701729,0.09032420497632526,0.1360640750144038,0.4661137701325112,164.06146036589365,16.02612930766691,1
4893.599046811851,55.89121570402686,0.033470363254576044,0.7302307110159653,18.530045354737318,17.22858150335452,2.7300303774672963,0
4813.2672616027385,64.38816684018568,0.03855940288082743,0.7665410970649087,10.282822553889133,33.588579736472106,0.838357976542386,0
4215.993262978773,56.04302364229013,0.0342909628680226,0.9255020522255093,10.811148289617776,13.877419669021487,0.5443232344122378,0
4204.304489905128,124.79543612942201,0.028230936105712798,0.8961147457804866,13.266137414541468,45.212332124425714,4.405081893608491,0
4047.584054881,68.41021454509459,0.018525402724611242,0.9042257214811612,15.631614592886969,23.60483182401901,3.2686829295188007,0
1324.6470675466142,37.68800492120158,0.12197021005873887,0.2332679347052959,7.888470169192345,152.68134544304348,11.62036124841633,1
2838.693185934267,169.77639879334026,0.0479049770929248,0.776389060036295,14.674143161031264,39.463003112846145,2.470555392570672,0
1175.2251735932261,8.379213690322802,0.11439621084713086,0.015152752276584101,8.723176602079958,159.67249060139352,55.55555099454151,1
814.6331206995237,15.093063876012502,0.13560402618302178,0.10424627101111476,2.91567160365676,95.48854876975298,24.473530291998223,1
4148.92911648833,113.44368767735264,0.040336810030818175,0.7167359277005768,14.314170327435095,28.28039113661664,3.444558959894753,0
4580.449540413316,52.93771770625143,0.04940291303622432,0.9063203358687877,18.796835589263914,19.768016859635487,3.9804450617253977,0
937.276773889556,6.746327087979232,0.06717974446089878,0.4262283603062408,1.0113905733232391,175.6281635897512,11.671567358251192,1
3757.914645924308,151.353262117742,0.0466692255785934,0.8679091907709431,18.251309117049658,23.88862371736878,4.05080384850591,0
1462.2384638334165,30.046888030935254,0.061159692399893814,0.44663937169044904,5.443028254532974,124.30332704277444,39.271876939783354,1
2727.8439851951766,81.1314361929467,0.02866825407860371,0.9013512564333984,13.767693924628496,24.633002330766473,4.043489357468568,0
1202.8483332533679,95.0718159528256,0.04905248592195104,0.8616472997158136,10.95996939364994,39.15805014922561,2.019396004400617,0
4834.158287145257,199.63287684871634,0.02851013815453269,0.842501513314551,12.402347038974211,14.004748340509217,0.38737743244543543,0
1324.2427057683285,177.02206015272748,0.013546193876650939,0.9115478256127985,12.513858571260752,47.92451901455161,4.33939069973087,0
4688.580340603274,113.37803571476559,0.027255313227109057,0.8699969327406563,18.435095240794254,26.3494267040226,0.5506807547291503,0
699.4351173987868,8.507753786270818,0.1553495351923695,0.07148901888389876,8.33504199350874,129.47726566253576,19.769521353352282,1
2886.345771028149,123.98293111936248,0.0462130861356062,0.7775864187681132,11.697042287584017,12.188528528108682,0.8440353100906944,0
1888.813318020396,188.03264747669422,0.011362487549628422,0.7201128203877926,13.097023150675337,35.92533286238258,2.6385068833155776,0
4260.52300692409,95.50109529609884,0.028831176498902676,0.908981022429385,15.699534357387108,37.82251715865881,1.1633339390593984,0
960.8463081753748,23.466613766391838,0.2045296032670212,0.09081124585763471,2.121176177768708,165.73270661108967,38.674047044562485,1
1213.108124383557,138.47761087886101,0.019278711123149675,0.7660466762098315,19.85653476769143,12.471631573411193,3.058987133760915,0
1886.8090835234134,133.27820601308082,0.04234740705556207,0.7754416117088675,13.73571208323117,35.611014863731015,2.6907700972441284,0
4517.3449992994665,110.62206593526977,0.04937897010791773,0.9242180977886678,18.85364689744016,25.419028046751095,0.3893421423037685,0
1617.6388928902975,171.01892720466697,0.045148912633498295,0.9285717801925261,14.996580012531723,14.318872650958326,1.7359312829483131,0
733.0971450323033,19.63983583550628,0.1247322045958149,0.21337667418205777,4.263030247995415,165.9682163822265,35.67157300318921,1
775.9648900346147,14.490755392590154,0.08476274792043434,0.44824040031589246,3.9375089590416517,134.2813354175368,13.032112460811753,1
3530.8672998360385,158.19012196775424,0.049472359631836584,0.7954021489215519,14.610946660315232,24.129079679516096,4.28390521759917,0
2961.405874795139,162.35818424840693,0.03800160597381122,0.9859771744092616,14.042731434722482,37.637396915082334,3.9734262166643814,0
